non_standard_date_0,non_standard_date_1,category_2,id_3,name_4,complex_5,non_standard_date_6,small_floats_7,category_8,very_large_number_9,boolean_10,mixed_numeric_11,mixed_dates_with_nulls_12,non_standard_date_13,mixed_dates_with_nulls_14,non_standard_date_15,complex_16,small_floats_17,boolean_18,category_19,utf8_20,utf8_21,mixed_names_with_nulls_22,category_23,mixed_dates_with_nulls_24,utf8_25,category_26,utf8_27,id_28,small_floats_29,small_floats_30,mixed_dates_with_nulls_31,mixed_dates_with_nulls_32,utf8_33,utf8_34,non_standard_date_35,complex_36,non_standard_date_37,mixed_names_with_nulls_38,very_large_number_39,complex_40,very_large_number_41,id_42,boolean_43,boolean_44,non_standard_date_45,id_46,category_47,mixed_numeric_48,non_standard_date_49,very_large_number_50,non_standard_date_51,mixed_numeric_52,id_53,name_54,non_standard_date_55,small_floats_56,mixed_dates_with_nulls_57,mixed_numeric_58,mixed_dates_with_nulls_59,boolean_60,sparsed_columns_61,boolean_62,non_standard_date_63,small_floats_64,non_standard_date_65,sparsed_columns_66,mixed_numeric_67,mixed_dates_with_nulls_68,small_floats_69,complex_70,boolean_71,id_72,mixed_numeric_73,very_large_number_74,email_75,mixed_missing_values_76,email_77,category_78,category_79,id_80,mixed_numeric_81,complex_82,non_standard_date_83,email_84,email_85,mixed_dates_with_nulls_86,mixed_names_with_nulls_87,id_88,mixed_dates_with_nulls_89,very_large_number_90,complex_91,non_standard_date_92,category_93,non_standard_date_94,small_floats_95,very_large_number_96,mixed_numeric_97,boolean_98,id_99
05/09/05,1997-07-23,,4405811834,Audrey Harrison,(0.49723191368989317+0.8992028572950488j),17-05-2007,0.865101027024743,C,89562782984278322827,YES,851,,17-12-2013,,15-04-2022,(0.20181936474224216+0.45352264356604244j),0.7594055001154547,YES,A,黄晨,王燕,,A,,张磊,,郑玉珍,77991,0.5982715328142503,0.1104491048949574,,08-02-2012,张健,王波,08-02-1998,(0.25169252285412136+0.1669449528951058j),05-14-2016,Bryce Wilson,44195092274138403954,(0.3934285465043885+0.35171720148384866j),43684768662205924642,1985144168,,False,18-03-2024,25282,A,22,07-10-2007,16089703740812752751,02/01/02,resource,8950660654,Jose Salazar,02-05-2008,0.8029985666533789,2016-11-27,255,23-11-2005,NO,,YES,07/02/2008,0.8033962762486918,26-06-2015,,beautiful,,0.7539864987107493,(0.5837944745872767+0.972868001329815j),True,8410658391,975,87687381716264929519,hunterchristine@example.org,Not found,nicholas51@example.com,A,C,24295,also,(0.9395219742673254+0.8849496452543266j),2012-06-22,christopher40@example.org,deborah68@example.com,,,78577,09-18-2000,15718703986295255277,(0.24025335897163635+0.39749256296068136j),05-31-2004,B,2008-05-30,0.7212000325533809,33609336567790699227,store,YES,7546924209
01-12-2003,2012-12-31,A,4033923760,Gary Martinez,(0.6180540576289494+0.6891759406249017j),20-06-2007,0.4912165876201571,C,4759215055331385407,YES,907,,11-02-2004,05-18-1996,08-03-2018,(0.6997415255037864+0.21724280519857875j),0.06404457696788513,NO,B,马冬梅,陈鑫,Jennifer Davis,A,,王岩,B,杨博,39338,0.5264318687301123,0.09070949999363209,,,梁旭,黄超,12-10-2008,(0.9044172945020261+0.6181620488061824j),12-31-2017,,23167997186980770249,(0.6512698214940255+0.7815652120085568j),2446194411091993090,4943913638,NO,True,20/09/20,29452,D,539,01-13-1997,2245230775561206801,19-08-2005,364,7080381400,Teresa Moore,28-02-1999,0.409848770827243,2018-07-20,478,30-12-2011,YES,,False,10/06/10,0.030863136246093936,07-07-2005,behind,982,,0.9345038466974824,(0.0048504805688998065+0.027679274626640882j),True,6887817518,might,2637194309579476425,terrycindy@example.com,Not found,erinpham@example.net,,A,42701,858,(0.11884531172078838+0.37670834692863j),2000-06-30,vanessa22@example.net,williamsjames@example.org,20-06-2018,Dylan Villegas,65438,,75557948428575918313,(0.518131901356912+0.9279484598725383j),05-13-2006,C,1998-04-18,0.6949061518862111,73791558234009022569,681,False,9857749791
04/25/2023,1997-11-30,C,2527676100,Dr. Claudia Williams,(0.2611464637886247+0.1628675961858833j),24-09-2000,0.5744480349854438,D,32797092462788444326,False,street,15-07-1998,02-06-2009,05-12-2017,04-03-2008,(0.9628560712376552+0.7067064615789921j),0.39380498683481047,False,A,秦霞,吴旭,Sarah Marks,D,,田瑜,C,李金凤,79572,0.19519688644417132,0.05042843853465395,,,夏涛,沈莉,11-29-2020,(0.6653392357181924+0.6073575141876817j),12-23-2020,Ana Patrick,30431200680391674845,(0.4415647260705542+0.5912891982623906j),51285678646757197367,7120394709,True,False,03-30-2003,81092,A,285,06-30-2014,27478315848310770840,12/05/2013,224,2821608688,Dominique Brown,16-08-1999,0.1535145848985413,2001-11-27,fly,15-11-2007,NO,student,True,2005-07-21,0.6926821070152978,13-09-2020,remember,693,,0.5412110683537867,(0.5228098507649248+0.02613426000948471j),True,3124379987,334,95124144564755541417,rebeccaramos@example.org,missing,lpacheco@example.com,A,A,70984,877,(0.41819022923218463+0.9525642822495777j),2023-03-22,ian33@example.org,john99@example.org,05-09-2001,,21224,,31127910935987415203,(0.16439889368244553+0.9464004821552924j),04-11-2007,D,1998-02-16,0.28489184989660254,92608614886591241312,39,True,1747609317
08-04-2003,1996-05-26,A,1128363697,Ryan Delgado,(0.9467353403879738+0.8616057271881669j),04-11-2017,0.25704655913913776,,32896585159937245603,,282,12-05-2020,17/10/17,,27-08-2021,(0.9290992936272311+0.26634937347239995j),0.034328894392944176,True,C,朱磊,刁浩,,C,,袁强,D,窦敏,35944,0.9617640502467406,0.2638507628424547,17-09-2007,,朱金凤,陈健,07-06-2010,(0.9022243906844288+0.742299417885092j),08-16-2014,,25583379430610059801,(0.5559944270799689+0.4395739642930979j),36485659010845755330,7618962286,,False,1994-07-31,59162,,447,04-07-1998,71273679338786197191,03/12/03,cup,6962959557,Christopher Hubbard,28-05-2023,0.19975297219074117,,989,17-06-2001,YES,recent,YES,12/04/1997,0.4489855940891554,04-10-2019,tax,analysis,,0.8452235705308765,(0.5189578005621235+0.8737418405264814j),False,2420899960,who,33650595823637732383,amandaclark@example.org,Missing,millercharles@example.org,D,A,64057,642,(0.7031924271904002+0.18188989026625735j),2014-12-04,judyyoung@example.com,rojaslisa@example.com,06-03-2006,Robert Branch,16824,,2695460849732969733,(0.03594495833213984+0.5786462302775306j),04-17-2024,C,2011-06-22,0.5107672731471934,79642235656032538268,serious,YES,8385750871
13/05/13,2023-06-12,D,8947321902,Tanya Johnson,(0.3237744556112503+0.29179252281911416j),24-08-1997,0.5654614150190536,C,94574413020703837329,YES,manager,21-08-2004,12-12-2010,,01-11-2020,(0.15292645637060087+0.982914877196349j),0.39873492933258414,False,A,薛磊,吴秀梅,Kimberly Murphy,,,李杰,B,赖兵,94472,0.8218811099055059,0.052024487007672926,,,黄磊,陈凯,09-15-2011,(0.1456557602215689+0.43933930458942083j),01-01-2019,Tiffany Johnson,45087521515727257569,(0.23297426181384462+0.22849723404761013j),33487752094900852531,4248851358,True,False,02-08-2024,69309,B,894,08-08-2017,22574149860975488503,08-24-2013,take,6624401557,Jack Moore,04-12-1997,0.2826140852087896,2010-11-01,235,,True,,,08-21-2020,0.19048658321768208,09-05-2008,,property,12-09-1999,0.18585646891802332,(0.7505587159785354+0.07062292434094364j),False,4158210356,904,28804283078129114684,madison90@example.net,Not found,armstrongrichard@example.net,A,C,24321,other,(0.42624001679601353+0.8399057082692132j),2012-01-28,denise62@example.net,jonesaaron@example.com,,,26606,,15580226651813486994,(0.897514550677999+0.7325444749143454j),09-26-1997,D,2015-01-22,0.5810936615197204,18515283295455936288,read,False,1262853305
01-08-1998,2006-11-09,B,4079697218,Emily Brown,(0.02177043112231236+0.4103914542467647j),07-01-2008,0.6106453536262111,D,81230500230474277809,,surface,,14-07-2024,,17-08-2012,(0.027719001692173006+0.5943713405773683j),0.9448344133159814,,D,袁欢,刘雪,,A,,王秀兰,B,周红梅,35289,0.1534551800530508,0.17741446212597556,,,王秀英,赫桂香,10-10-2016,(0.07269681103740189+0.6269225330614587j),10-01-2023,Jessica Johnson,5604790799152452684,(0.2692330680747441+0.24651386122045071j),17066989061388671956,9613173432,False,True,07-06-2002,16119,C,industry,07-17-2015,40377945907197238502,04/05/04,139,5516088843,Robin Davis,04-03-2009,0.12561579400880785,,69,02-11-2023,,end,True,04-23-1995,0.34036783638252355,21-11-2008,,486,27-09-2007,0.18347619172667728,(0.7007024939189181+0.5540651452917531j),True,5686172500,kind,70064052181266774569,patrick97@example.org,better,ramosjames@example.org,A,,37220,854,(0.1365415057036593+0.5655996578486525j),2020-02-10,brian60@example.net,jamesmichael@example.org,,Gregory Terry,22126,04-13-2011,78904224589840848349,(0.7207061374255221+0.572536579172699j),08-08-2017,B,1997-04-29,0.9804045263484434,41855197827223581769,520,,1623936389
09/11/1994,2002-07-23,C,2472124630,Laura Kaiser,(0.07452405007197338+0.018393659937434914j),12-09-2005,0.4762019877198024,C,1533327721201749266,NO,471,28-08-2007,12/22/2016,04-28-2013,26-09-2018,(0.10895356128292566+0.33957746486235296j),0.39019990547307026,False,,傅磊,郝玉珍,William Humphrey,A,,廖畅,,宁秀荣,10414,0.5349377570999663,0.6783070247185634,,12-01-1995,吕旭,冯勇,03-29-1995,(0.8653931823832492+0.30988993376450025j),12-04-1995,,70664655909614419809,(0.3951058005579663+0.24417736229678666j),78717347139600181320,2001780968,,False,2003-09-17,96292,,successful,06-06-2020,90863251528588274396,07-13-2022,my,1196170952,Brent Wilson,30-09-2008,0.8833783636275032,,190,,False,,,2018-12-22,0.2519160471440214,23-07-2013,,happen,05-04-2017,0.8110605064050085,(0.987637226978755+0.588214680212594j),True,3039453753,265,8996072421976210433,paulwalters@example.com,Not found,marie90@example.org,,B,54885,234,(0.777234870928906+0.42175660328058107j),1999-03-09,cruzjonathon@example.net,andrew65@example.net,,,84705,04-03-2020,77033856624935394640,(0.38575424686059456+0.22520313964772865j),02-01-2007,,2001-01-24,0.061383106287482225,32863027975887947242,modern,YES,4587978640
01-28-2016,1999-06-07,C,4640268305,Dylan Hernandez,(0.04298150080975871+0.7000206483075715j),02-05-1996,0.516017266766623,B,33789125063886917705,NO,120,04-06-2000,28/06/28,10-08-2004,01-06-2022,(0.03203860360739008+0.9936585628823916j),0.1694568105692721,True,B,张波,齐丹丹,,,08-01-1998,柴凤英,,马娟,16686,0.26605547272555974,0.1568004537460076,,,邹丹丹,王丽丽,05-28-2002,(0.7855725330368061+0.44730958954819977j),11-02-2010,Michael Brooks,12782784303185993783,(0.5551683667107147+0.2252095943541751j),62742370210984705813,5638334269,False,True,10-15-2010,47970,B,worker,06-23-1999,60478455546292879533,09/01/09,107,9658844854,Lucas Stanton,03-05-2004,0.2891062592809436,2001-12-13,787,,False,,False,2012-11-19,0.7457896663319651,11-06-2011,,777,04-12-2019,0.8058126338113191,(0.24037744414211848+0.9359352492527895j),False,1749777073,loss,74409462760212559562,patrick23@example.com,Missing,lindawells@example.net,A,,43585,point,(0.9219033915808369+0.6526953009254485j),2013-12-28,doliver@example.org,clarkalbert@example.org,14-12-2000,,76488,06-22-2016,99316272488926913165,(0.7704848428323838+0.7630419298628706j),09-13-1997,D,1998-08-16,0.7483233983988172,80405327961601973761,269,True,9059086615
20-10-1999,1995-04-04,A,3067842742,Jennifer Harrington,(0.3014588348830459+0.00016520837855693582j),24-01-2012,0.6284802393269572,B,50670721371735842702,True,696,,1995-05-30,08-08-2000,16-01-2007,(0.08388851037975509+0.4693541217629935j),0.08172354567738649,True,C,王飞,黄瑜,Jennifer Hopkins,B,,陈雪梅,,严佳,81989,0.21301627817618762,0.3039602294876169,,17-08-2020,黄建平,颜淑华,05-19-2013,(0.4449296115922836+0.17678074167600444j),02-21-2004,,75451653469232431578,(0.9026870034125134+0.9650598669596167j),74790976431291740240,4064314783,False,True,20-02-2017,96438,D,your,01-11-2004,18642038351689401239,2012-01-19,97,8182694552,Eric Mcclure,27-05-2008,0.35544258587549116,,ability,16-01-1997,,,True,2000-08-23,0.5725067381167757,04-06-2007,,adult,30-06-2011,0.9520531715862086,(0.690110807905652+0.9936971009231543j),True,2439300037,worker,19340070612695858709,susanjimenez@example.com,missing,qgordon@example.com,,B,42943,120,(0.2357111806034473+0.24965172573293315j),2017-09-30,xwallace@example.com,paulcathy@example.net,15-07-2008,,60468,,43045525493966390437,(0.7949654257166624+0.21622013792982575j),12-31-2015,B,2010-01-31,0.39919772485354355,11026721558124822080,203,YES,5917822636
03-05-2012,2014-09-09,D,8048710140,David King,(0.9041682411341345+0.1304919641523029j),01-04-2002,0.5614335999002039,,83370024389151542435,False,599,,07/01/2013,07-26-2021,19-01-1998,(0.07264297175075096+0.1017428949641388j),0.13148883502514186,True,,王英,赖桂香,,C,,黄杨,D,林玉兰,73199,0.15867919109171524,0.9234730331575258,,,黄鑫,刘莉,01-15-2022,(0.14052175500013875+0.6436481669083582j),10-17-2001,,37996801184251524238,(0.07344644819346835+0.6245368434341037j),66526574293645002241,2603246800,True,False,07/08/07,43866,A,tough,03-24-2017,33528488721376086054,10-20-2006,581,1083512159,Bradley Mcdonald,07-02-2022,0.24130269974302254,,790,,YES,,False,10-09-1999,0.6093255648903868,20-05-2021,,918,20-01-1998,0.04374201823721535,(0.8700562262480576+0.5188964604795975j),False,6636621179,kind,57489528135493681054,nicholas08@example.com,missing,derek28@example.org,,D,61127,836,(0.7680804157384301+0.05587099519718275j),2013-09-21,joshuarojas@example.net,johnsonpatricia@example.net,,Hannah Wilson,60580,,18970621758031929965,(0.5494873969897164+0.8486074304923215j),02-21-2008,A,2004-01-31,0.8822294794778903,4677941036203379367,475,YES,6907024160
15-02-2016,1997-12-28,C,1921089769,Mary Erickson,(0.16244862459451026+0.7210579842149336j),10-03-2007,0.3067879925517055,B,3007210205661777462,NO,815,26-11-2003,10/29/2009,08-18-2016,02-02-2009,(0.6495591756008927+0.42993593029984856j),0.27485927904048624,NO,,涂云,冯超,,B,,金玲,D,韦峰,86057,0.820336869681372,0.25070612346576904,,,崔海燕,萧旭,10-19-2003,(0.2871479812651332+0.6329860146218061j),11-04-1997,,1569649217496133835,(0.1618740960977405+0.9512783389173177j),28221216717987453233,4310084366,YES,True,08/21/2020,43252,B,toward,01-21-2015,63563327711451778070,12-04-2001,finally,5990066996,Paul Flores,11-04-2001,0.6976081641927452,,190,,False,believe,,04/05/1999,0.5827797824017411,03-12-1994,office,garden,,0.3571820367263848,(0.37320716059940173+0.9398076179137232j),False,7600185672,476,10704571194285257058,tharrison@example.org,Missing,caroline77@example.org,,C,55176,year,(0.5422027126278767+0.24586722575851028j),1994-08-11,eford@example.org,eramirez@example.com,,,41819,,66473842406266257308,(0.7792597217430413+0.8933454129857936j),07-04-2009,D,2001-08-11,0.38656179854353523,23269279077548514782,768,False,8158596785
2024-06-08,2012-04-14,B,1397683981,Andrew Bates,(0.9222105266707167+0.8728302535994936j),21-01-2018,0.5662419438105097,D,22064696810385758338,True,security,17-11-2010,10-05-2020,06-06-2009,16-06-2020,(0.07520495653934478+0.8747180897901589j),0.8678562111456886,YES,C,汪健,郭淑兰,,C,01-18-2019,朱秀云,C,管林,51228,0.533085861735767,0.8612245615638457,,,陈畅,郭娜,12-31-2012,(0.061841766246006125+0.7332509719512889j),11-11-2020,,66659571532906693255,(0.41423434477746335+0.8357204385089103j),97731374370540302934,9243712596,False,False,2022-09-23,25731,C,between,02-13-1997,3743951455872987300,20/05/20,837,8382523415,Lawrence Ferguson,12-05-2001,0.7387542164725817,1999-01-09,billion,08-06-2008,,baby,,05/02/05,0.2475014480604626,22-07-2017,,867,19-10-2001,0.5008144426913629,(0.9227761183063455+0.21186569929935295j),True,5394478046,exactly,15267248012106368862,bethwilliams@example.com,Not found,tanderson@example.net,C,,76089,suddenly,(0.8335719297261267+0.06387863271877459j),2007-10-22,ritabrown@example.net,reneerobinson@example.org,09-01-2014,Nathaniel Wright,86526,02-01-2014,53893603227184749747,(0.6238516409025919+0.3948385669722795j),08-27-2020,C,2003-03-09,0.015379302064036149,66674029152247046578,amount,NO,2490052816
05/24/2009,2021-12-19,C,8919917028,Ms. Linda Hernandez,(0.11008547416860981+0.55603929139001j),04-11-2014,0.6385356335901708,B,74986457872351621522,,standard,,06-05-2011,,20-06-2022,(0.09158518707867158+0.06060299309195882j),0.45827413910236403,NO,A,吕淑华,吴峰,Samantha Scott,A,,张华,C,钟柳,60070,0.95686031483274,0.24290438486576327,10-04-1999,13-03-2015,武亮,牛颖,02-26-2023,(0.2055794967276553+0.12611377826885073j),01-20-2016,Michaela Johnson,78895343352515137879,(0.31206618638871575+0.8751797775484554j),98820411360880588779,8751588654,,False,11-10-2002,11615,A,both,06-09-2004,8438860056322269700,06/09/2018,990,9350550986,Christopher Moore,31-01-2010,0.2132872784962324,,940,,NO,never,NO,23-10-1995,0.973425071624979,16-12-1997,,cause,30-04-2022,0.6077125397396055,(0.8966907000054054+0.08929223877062509j),True,4572847470,even,76168641577738712948,sdorsey@example.net,missing,charles12@example.com,D,B,96499,feel,(0.027518131135425117+0.7844796246166235j),2000-09-02,gmartin@example.com,pateljill@example.net,10-12-1996,,63789,06-30-2009,71617751790839652509,(0.7595841080392101+0.46203152134619463j),07-19-2013,C,2008-03-20,0.5667891292283976,55789911880991999915,analysis,YES,4856036364
2011-12-14,2005-08-08,D,1121144476,Joseph Walker,(0.21301380754734012+0.7652861787131595j),05-02-2000,0.17481885041154166,,71196177806928348295,False,brother,,2000-11-15,,02-11-2016,(0.46593798926934393+0.505926163358435j),0.1383038864364563,False,,雷杨,安彬,,D,03-21-2014,阎亮,C,袁刚,24397,0.6945075998350686,0.20689016924923975,08-08-2009,,梁凤兰,陈峰,05-27-2001,(0.8502457455962734+0.223672790538466j),07-07-2022,Jane Moore,99229336736913153723,(0.39134306850323675+0.3239548077010882j),61746011274063172328,5390776558,False,False,11/08/2004,64442,D,without,04-10-2007,35275651716971582317,2023-11-19,window,7252513652,Bradley Savage,05-02-2009,0.9709802420769913,2021-02-06,260,10-12-1994,True,,True,07-28-2015,0.1313707724908424,04-06-2023,trial,405,,0.47503652970561494,(0.5676854138201428+0.9707510012077991j),True,9720106320,29,52707316335124068802,reedheather@example.org,benefit,cassandra95@example.com,A,,88778,draw,(0.7472091132295723+0.4760085125371407j),2007-10-23,jennifer63@example.net,vhill@example.net,28-03-2002,Angela Aguirre,25535,11-15-2022,8362232140615786731,(0.4368289997769542+0.348779148811463j),07-30-1999,,2017-10-09,0.7953263252272114,12672494430549818198,827,False,6007790475
10/01/2011,2014-01-20,C,7889490636,James Gilbert,(0.5325608387407906+0.4073383682564645j),10-03-2021,0.8426183097311789,B,28526854989520376541,,late,14-01-2022,06/05/2022,06-25-2004,07-07-2023,(0.13302973098947446+0.4728817917322813j),0.14747645523481379,NO,A,王凤兰,李雪梅,,,03-07-2024,王玉华,C,戚晶,91119,0.08223668354589242,0.6911842700098597,,,徐桂英,朱勇,08-25-2004,(0.23024441208272062+0.5097704327983149j),10-22-2003,Christopher Callahan,27403091537133297399,(0.33243873845566874+0.8172103017580802j),37497744101341009530,6665894097,YES,False,10/07/2018,79131,A,news,09-18-2021,64019255317479347235,18-09-2006,987,9587562725,Laura Gray,20-02-2019,0.04024812581841042,,less,,False,effect,YES,03/20/1996,0.19042397583554316,27-02-2007,,536,07-06-2014,0.3449406731284964,(0.0734185326071306+0.41143867587739036j),False,6660958976,492,75704310009722537143,millercarl@example.org,,connie36@example.net,D,D,14997,people,(0.7763097905564149+0.23593577622484008j),2011-11-27,knoxterry@example.org,vpeterson@example.net,23-02-2009,,34313,,60769514906607172627,(0.603808084273386+0.3655141757723156j),04-03-2003,A,2000-12-30,0.6386083588459642,25554438079454793239,probably,,2889473626
04/06/04,1998-01-30,,7484317646,Joshua Hopkins,(0.9437935950545097+0.12909478591777757j),23-01-1996,0.7384185995328073,B,46791077388261520213,NO,812,,02/15/2013,05-01-2015,18-04-2022,(0.4126573714437387+0.03298152588739711j),0.17284785981026352,True,C,沈丽娟,朱丽,,B,,田洋,D,张红霞,94918,0.10171079192416665,0.5616037305035113,,24-05-2013,李淑兰,陈东,11-20-2017,(0.44268834370339594+0.9309591539399082j),06-11-2018,Allison Moreno,83593564468640391280,(0.3267288230266896+0.6054198426214678j),46020913640688514889,9077592767,NO,False,07/10/2012,36259,C,642,05-16-2010,90583671683106357329,08-15-2001,moment,8040998181,Kenneth Williamson,03-06-2016,0.8080627169597394,,say,,NO,,NO,29-11-1995,0.741139729776282,02-01-2001,garden,task,,0.03888353371609299,(0.043737679769623394+0.8605135084585227j),True,6885479259,then,79294941008149969636,kristenolsen@example.com,Missing,sarahmartinez@example.net,B,C,55462,2,(0.9819498970940223+0.8268021693587086j),1996-08-24,richard69@example.com,nina19@example.net,,Kayla Cruz,87352,,87288213881151588672,(0.8836015763228238+0.876131280847272j),02-22-2017,,1999-08-18,0.20997344341606117,69023102423046005963,sense,True,4270999501
09/16/2001,2004-06-08,,9958057234,Joshua Hernandez,(0.17176763979860465+0.8412198980515586j),19-03-2004,0.9646614477921097,,41985485853171007372,NO,outside,29-02-2004,29/04/29,07-25-2005,19-04-2002,(0.9183626614401313+0.4546381508501517j),0.4005317845090124,True,A,李玉兰,郑建华,,,06-03-2011,姚雪,C,袁桂香,93376,0.5379088533290203,0.1389364932000342,,26-04-2018,邵宇,刘琴,06-23-2013,(0.2332125892433352+0.8117417957223131j),08-03-2000,Ivan Smith,14023235657204036878,(0.6753253868496581+0.10254358113952489j),5083537252997110024,6373386617,False,False,02-22-1996,38876,,pretty,09-11-2020,15045533032151025772,07-27-2010,427,7929142179,John Stephens,09-03-2022,0.06680357790399438,,371,20-09-2011,False,be,False,2019-02-13,0.5348095612638948,24-04-1999,into,opportunity,08-09-2011,0.7405577683537679,(0.4261200884311058+0.7751223478555624j),True,1679825218,however,63560538911184211094,chris90@example.com,Not found,lawrencebrown@example.org,,A,85945,651,(0.46543490461558334+0.465960583143034j),2019-05-01,swelch@example.net,amanning@example.net,,Amy Garcia,21575,,22562488973088536160,(0.30327961472642806+0.9602385681544993j),07-16-2011,A,2023-02-09,0.9049892260090272,30800821953136125598,also,,5438236322
